# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "4" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/shali/compbio/ensemble_gene_annotation/Homo_sapiens.GRCh38.113.gtf" "-o" "/home/shali/compbio/GSE46056_RNAseq/gene_counts/gene_counts.txt" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam" 
Geneid	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam
ENSG00000090060	13400	11646	11434	8960	10272	10780
ENSG00000258289	2367	1702	2575	1651	1988	2657
ENSG00000092208	664	552	535	421	455	492
ENSG00000205683	148	65	99	297	216	286
ENSG00000196832	0	0	2	0	0	0
ENSG00000100836	1339	1187	1450	1261	1241	1175
ENSG00000100445	162	154	164	151	101	142
ENSG00000165553	0	0	0	0	2	0
ENSG00000169397	250	152	20	299	419	28
ENSG00000211780	0	0	0	0	0	0
ENSG00000211781	0	0	0	0	0	0
ENSG00000211782	0	0	0	0	0	0
ENSG00000211783	0	0	0	0	0	0
ENSG00000211784	0	0	0	0	0	0
ENSG00000256474	0	0	0	0	0	0
ENSG00000211785	0	0	0	0	0	0
ENSG00000211786	0	0	0	0	0	0
ENSG00000211787	3	7	1	2	5	2
ENSG00000211788	0	2	0	0	0	0
ENSG00000211789	0	0	0	0	0	0
ENSG00000211790	4	0	0	1	0	0
ENSG00000256379	18	24	10	17	24	6
ENSG00000211791	0	0	0	0	0	0
ENSG00000211792	0	0	0	0	0	0
ENSG00000211793	0	0	0	0	0	0
ENSG00000258482	0	0	0	0	0	0
ENSG00000258557	0	0	0	0	0	0
ENSG00000211794	0	0	0	0	0	0
ENSG00000211795	0	0	0	0	0	0
ENSG00000211796	0	0	0	0	0	0
ENSG00000211797	0	0	0	0	0	0
ENSG00000211798	0	0	1	0	0	0
ENSG00000211799	2	0	1	2	0	1
ENSG00000258705	0	0	0	0	0	0
ENSG00000211800	0	0	0	0	0	0
ENSG00000211801	0	0	0	0	0	0
ENSG00000276428	0	0	0	0	0	0
ENSG00000211802	4	0	2	2	0	5
ENSG00000211803	0	0	0	0	0	0
ENSG00000211804	0	0	0	0	0	0
ENSG00000211805	0	0	0	0	0	0
ENSG00000211806	0	0	0	0	0	0
ENSG00000211807	0	0	0	0	0	0
ENSG00000211808	0	0	0	0	0	0
ENSG00000211809	0	0	0	0	0	0
ENSG00000258835	0	0	0	0	0	0
ENSG00000211810	0	0	0	0	0	0
ENSG00000259092	1	0	0	0	0	0
ENSG00000249048	0	0	0	0	0	0
ENSG00000258905	0	0	0	0	0	0
ENSG00000258812	0	0	0	0	0	0
ENSG00000211812	0	0	0	0	0	0
ENSG00000211813	0	0	0	0	0	0
ENSG00000211814	0	0	0	0	0	0
ENSG00000211815	0	0	0	0	0	2
ENSG00000259068	0	0	0	0	0	0
ENSG00000211816	0	0	0	0	0	0
ENSG00000211817	0	0	0	0	0	0
ENSG00000211818	1	0	0	0	0	0
ENSG00000211819	0	0	0	2	0	0
ENSG00000211820	0	0	0	0	0	0
ENSG00000211896	0	0	0	0	0	0
ENSG00000211897	2	2	6	19	3	19
ENSG00000270371	0	0	0	0	0	0
ENSG00000211898	15	12	43	43	17	120
ENSG00000211899	316	182	811	822	265	2246
ENSG00000265612	1	0	1	4	5	8
ENSG00000264024	0	0	1	1	0	2
ENSG00000263413	3	0	0	1	1	2
ENSG00000264781	0	0	1	0	0	1
ENSG00000211900	0	0	2	0	0	3
ENSG00000237111	1	0	0	1	0	1
ENSG00000242472	0	0	0	0	1	2
ENSG00000240041	0	0	0	1	0	0
ENSG00000242887	3	3	10	8	6	16
ENSG00000237547	1	1	3	4	3	21
ENSG00000211904	1	0	0	4	0	4
ENSG00000211905	2	1	6	3	1	12
ENSG00000236597	0	1	2	4	1	3
ENSG00000227335	0	0	2	4	0	4
ENSG00000211907	2	0	0	0	1	0
ENSG00000225825	0	1	0	1	0	0
ENSG00000211909	1	0	0	2	0	0
ENSG00000227196	0	0	1	2	0	0
ENSG00000211911	1	0	0	0	0	0
ENSG00000211912	3	0	0	0	0	0
ENSG00000237020	2	2	1	1	0	1
ENSG00000211914	1	1	2	5	1	2
ENSG00000211915	0	2	0	0	0	0
ENSG00000227800	2	2	1	0	3	1
ENSG00000211917	2	3	2	2	0	0
ENSG00000211918	0	3	0	0	1	1
ENSG00000227108	2	0	0	0	0	3
ENSG00000211920	1	0	0	0	0	1
ENSG00000211921	3	2	0	0	0	0
ENSG00000232543	2	2	0	4	2	1
ENSG00000211925	2	3	1	0	1	0
ENSG00000237197	1	3	3	0	1	2
ENSG00000228131	7	1	4	1	6	1
ENSG00000211928	0	1	0	2	0	0
ENSG00000233655	3	0	1	1	5	0
ENSG00000211930	7	2	7	4	2	8
ENSG00000211931	4	2	6	2	3	0
ENSG00000236170	2	3	1	5	1	0
ENSG00000211933	6	0	0	1	2	2
ENSG00000254279	0	0	0	0	0	0
ENSG00000225200	426	395	402	369	440	592
ENSG00000211934	0	2	0	0	0	0
ENSG00000253780	0	0	0	0	0	0
ENSG00000211935	5	3	5	8	3	0
ENSG00000276775	2	3	3	4	3	2
ENSG00000282122	0	0	0	0	0	0
ENSG00000211937	0	0	0	0	0	0
ENSG00000253387	0	0	0	0	0	0
ENSG00000254053	0	0	0	0	0	0
ENSG00000253763	0	0	0	0	0	0
ENSG00000211938	0	0	0	0	0	0
ENSG00000199480	0	0	0	0	0	0
ENSG00000254329	0	0	0	0	0	0
ENSG00000211970	0	0	0	0	0	0
ENSG00000253132	0	0	0	0	0	0
ENSG00000253747	0	0	0	0	0	0
ENSG00000253936	0	0	0	0	0	0
ENSG00000223648	0	0	0	0	0	0
ENSG00000253209	0	0	0	0	0	0
ENSG00000253169	0	0	0	0	0	0
ENSG00000211972	0	0	0	0	0	0
ENSG00000253274	0	0	0	0	0	0
ENSG00000223506	0	0	0	0	0	0
ENSG00000253820	0	0	0	0	0	0
ENSG00000254036	0	0	0	0	0	0
ENSG00000253635	0	0	0	0	0	0
ENSG00000254052	0	0	0	0	0	0
ENSG00000253703	0	0	0	0	0	0
ENSG00000211973	0	0	0	0	0	0
ENSG00000211974	0	0	0	0	0	0
ENSG00000282600	0	0	0	0	0	0
ENSG00000281990	0	0	0	0	0	0
ENSG00000283571	0	0	0	0	0	0
ENSG00000280411	0	0	0	0	0	0
ENSG00000274576	0	0	0	0	0	0
ENSG00000254056	0	0	0	0	0	0
ENSG00000225698	2	2	0	0	0	6
ENSG00000211976	0	1	0	2	2	7
ENSG00000224650	8	6	8	8	7	8
ENSG00000254134	0	0	0	0	0	0
ENSG00000254176	0	0	0	0	0	0
ENSG00000253247	0	0	0	0	0	0
ENSG00000253310	0	0	0	0	0	0
ENSG00000265929	0	0	0	0	0	0
ENSG00000211978	0	0	0	0	0	0
ENSG00000253674	0	0	0	0	0	0
ENSG00000275747	0	0	0	0	0	0
ENSG00000283906	1	0	0	0	0	0
ENSG00000211979	0	0	0	0	0	0
ENSG00000253303	0	0	0	0	0	0
ENSG00000119608	54	33	55	50	33	30
ENSG00000197555	1094	811	808	625	490	439
ENSG00000126804	2236	1694	1694	2349	2493	2521
ENSG00000100505	55	16	25	43	63	39
ENSG00000100644	6210	4786	7224	12268	14734	15177
ENSG00000258964	0	0	0	0	0	0
ENSG00000023608	367	233	292	242	243	255
ENSG00000279633	0	0	2	0	2	0
ENSG00000258956	1	0	0	0	1	0
ENSG00000258842	0	0	0	0	0	0
ENSG00000270852	0	0	0	0	0	0
ENSG00000100918	2283	1748	2038	1578	1171	1258
ENSG00000100884	0	0	0	0	1	0
ENSG00000176473	338	288	279	231	301	321
ENSG00000258620	4	0	2	2	0	0
ENSG00000279593	0	0	0	0	0	0
ENSG00000100628	23	20	22	23	21	38
ENSG00000258987	1	0	0	0	0	1
ENSG00000175699	0	0	0	0	1	0
ENSG00000089723	92	81	60	114	100	93
ENSG00000165948	396	369	425	275	320	366
ENSG00000119632	1008	892	917	902	1033	987
ENSG00000119698	0	0	0	0	3	0
ENSG00000126803	961	769	452	1602	2880	764
ENSG00000136352	0	0	0	0	0	0
ENSG00000242995	0	1	0	0	0	0
ENSG00000258703	0	0	0	0	0	0
ENSG00000243801	0	0	0	0	0	0
ENSG00000200818	0	0	0	0	0	0
ENSG00000165588	0	0	0	0	0	0
ENSG00000183484	363	212	240	385	485	374
ENSG00000280244	0	1	0	2	1	0
ENSG00000258154	0	0	0	1	0	0
ENSG00000287459	0	0	0	0	0	0
ENSG00000184916	144	176	169	165	244	233
ENSG00000273778	0	0	0	0	0	0
ENSG00000257622	0	0	0	0	0	0
ENSG00000179364	2502	2063	2354	2854	2872	2590
ENSG00000279495	58	54	42	30	22	16
ENSG00000242085	6	3	1	6	2	1
ENSG00000226174	35	26	39	70	44	55
ENSG00000182979	4398	3661	4190	3470	3840	3972
ENSG00000257270	57	24	28	33	14	22
ENSG00000182809	7	12	3	26	15	25
ENSG00000213145	42	40	35	52	54	55
ENSG00000257341	1	0	0	0	2	0
ENSG00000211890	0	0	0	2	1	0
ENSG00000211891	0	0	0	0	0	0
ENSG00000211892	0	1	0	1	0	0
ENSG00000274172	0	0	0	0	0	0
ENSG00000211893	0	0	0	0	0	0
ENSG00000277030	0	0	0	0	0	0
ENSG00000253364	0	0	0	0	0	0
ENSG00000183092	202	125	159	115	156	138
ENSG00000258566	0	0	0	0	0	0
ENSG00000258569	0	1	2	1	3	0
ENSG00000071246	3703	2375	3316	3076	3825	2743
ENSG00000258610	0	0	0	0	0	0
ENSG00000286437	2	4	1	2	0	2
ENSG00000241081	25	16	23	20	22	40
ENSG00000223174	1	0	0	0	0	0
ENSG00000285966	1	0	0	0	0	0
ENSG00000266553	0	2	0	0	0	0
ENSG00000243225	1	1	0	1	8	1
ENSG00000119669	2224	2013	1844	1638	1847	1252
ENSG00000100565	1	0	0	0	0	0
ENSG00000166165	3360	3318	2090	3590	3380	2271
ENSG00000256053	493	368	316	388	423	351
ENSG00000184304	0	0	1	2	0	2
ENSG00000257904	0	0	0	0	0	0
ENSG00000240201	0	0	0	0	0	0
ENSG00000279032	0	0	0	0	0	0
ENSG00000125375	505	429	502	445	566	605
ENSG00000211448	0	0	0	0	0	0
ENSG00000139970	313	542	244	271	432	375
ENSG00000100526	1391	1606	1085	776	752	781
ENSG00000100852	1916	1440	1179	1628	1759	1616
ENSG00000165795	813	591	453	448	648	393
ENSG00000100453	1178	1112	300	416	561	116
ENSG00000054654	102	86	58	86	87	34
ENSG00000187630	176	167	197	184	193	219
ENSG00000185024	2049	1618	1591	1942	2047	1833
ENSG00000087303	50	43	38	30	41	25
ENSG00000136367	300	282	220	371	527	399
ENSG00000092051	72	122	69	178	353	219
ENSG00000015133	2304	1931	1872	2299	2223	2229
ENSG00000100938	1459	1321	1412	2002	2315	2491
ENSG00000139880	234	158	343	87	66	102
ENSG00000151332	731	603	666	719	685	815
ENSG00000066427	1254	989	1001	1321	1348	1368
ENSG00000092068	156	203	125	310	539	165
ENSG00000176153	6	6	0	0	3	1
ENSG00000198668	15426	13068	11450	5500	6139	5443
ENSG00000129518	1637	1310	1655	1741	2117	2390
ENSG00000092199	34035	31899	30496	24229	25336	30692
ENSG00000176230	0	0	0	0	0	0
ENSG00000150527	1697	1400	1517	1296	1579	1837
ENSG00000136305	0	0	0	0	0	0
ENSG00000100439	4813	5448	5497	6725	9716	6995
ENSG00000181619	60	30	46	33	22	31
ENSG00000186469	1266	863	663	1011	1066	1040
ENSG00000165521	27	20	25	10	2	10
ENSG00000156050	122	120	115	157	188	187
ENSG00000119723	274	229	280	289	234	308
ENSG00000187097	1355	1180	1052	1322	1786	1264
ENSG00000279461	3	5	4	2	2	8
ENSG00000119636	85	77	62	49	52	58
ENSG00000119711	1239	1174	1058	1223	1251	1351
ENSG00000239910	0	0	0	0	0	0
ENSG00000258513	0	0	1	0	0	0
ENSG00000119614	0	0	0	0	0	0
ENSG00000119688	1401	1193	1493	1729	1646	2051
ENSG00000258559	19	12	10	12	8	15
ENSG00000133980	0	0	0	0	0	0
ENSG00000258737	0	0	0	0	0	0
ENSG00000177776	1	4	0	2	0	0
ENSG00000205659	907	746	769	521	332	424
ENSG00000259155	14	4	2	2	2	0
ENSG00000258462	0	0	0	0	0	0
ENSG00000221114	0	0	0	0	0	0
ENSG00000197776	63	55	80	120	110	66
ENSG00000258400	0	0	0	0	0	0
ENSG00000165525	2617	2036	2077	2569	2885	2810
ENSG00000277634	0	0	0	0	0	0
ENSG00000252474	0	0	0	1	0	0
ENSG00000278771	6	16	6	18	22	15
ENSG00000274012	0	0	0	0	0	0
ENSG00000251929	0	0	0	0	0	0
ENSG00000274704	0	0	0	0	0	0
ENSG00000278038	0	0	0	0	0	0
ENSG00000270788	4	3	3	5	4	5
ENSG00000243038	0	0	0	0	0	0
ENSG00000165527	8428	7579	5921	7999	8893	8067
ENSG00000241582	0	0	0	0	0	0
ENSG00000165410	309	290	451	473	693	635
ENSG00000243824	37	39	51	26	59	53
ENSG00000198604	7308	5665	5657	5082	4713	5074
ENSG00000251726	0	0	0	0	0	0
ENSG00000258738	106	75	131	121	121	167
ENSG00000258493	0	0	0	0	0	0
ENSG00000092020	1430	1316	1514	1244	1566	1674
ENSG00000100890	202	210	189	187	175	179
ENSG00000258790	2	0	2	3	4	1
ENSG00000241052	0	0	0	0	0	0
ENSG00000259090	1	0	0	1	0	0
ENSG00000282625	0	0	0	0	0	0
ENSG00000282308	0	0	0	0	0	0
ENSG00000256243	4	2	1	1	3	4
ENSG00000240392	37	18	19	19	25	19
ENSG00000100902	841	795	705	724	845	884
ENSG00000288045	0	0	0	0	2	0
ENSG00000258503	0	0	0	0	0	0
ENSG00000258993	1	0	0	0	0	0
ENSG00000139973	0	0	0	2	1	0
ENSG00000289503	0	0	0	0	0	0
ENSG00000169488	0	0	0	0	0	0
ENSG00000196383	0	0	0	0	0	0
ENSG00000151445	1931	1697	1923	2832	3483	3321
ENSG00000100591	6596	6228	5190	5528	6822	5947
ENSG00000212371	1	1	1	6	0	5
ENSG00000100593	0	4	4	4	12	6
ENSG00000100596	14976	9688	9590	11277	9757	10528
ENSG00000240233	1	1	0	1	2	1
ENSG00000258520	2	0	1	0	4	1
ENSG00000100626	4	0	3	6	3	0
ENSG00000280073	0	0	0	0	2	0
ENSG00000100632	5249	4748	4515	2772	2894	3289
ENSG00000029364	5142	4464	4062	2994	3179	3264
ENSG00000286424	2	0	0	0	0	0
ENSG00000081177	1202	1092	939	1253	1550	1398
ENSG00000140006	1082	804	695	531	382	366
ENSG00000198133	326	331	300	192	229	237
ENSG00000215277	4	1	2	8	6	2
ENSG00000071537	7883	6314	6574	5831	7136	6917
ENSG00000140022	6998	4460	4840	8383	6248	6268
ENSG00000205436	38	66	12	41	30	11
ENSG00000129493	564	434	274	394	354	276
ENSG00000283016	2	0	4	0	0	1
ENSG00000258443	2	0	2	2	0	0
ENSG00000184227	23	38	25	21	38	20
ENSG00000258408	0	0	0	0	0	0
ENSG00000119673	843	745	813	468	663	642
ENSG00000258524	2	0	8	2	0	3
ENSG00000279026	2	4	1	2	6	1
ENSG00000177465	36	31	21	29	52	58
ENSG00000205669	0	0	1	0	0	0
ENSG00000258972	0	0	0	0	0	0
ENSG00000119661	387	307	295	309	257	330
ENSG00000251907	0	0	0	0	0	0
ENSG00000258660	0	0	0	0	0	0
ENSG00000176903	2743	2050	2348	3496	4716	3892
ENSG00000264741	2	0	0	2	1	1
ENSG00000258586	0	0	2	0	0	0
ENSG00000270576	0	0	0	0	0	0
ENSG00000140043	36	21	24	29	41	40
ENSG00000258653	0	0	0	0	0	0
ENSG00000223300	0	0	2	0	1	0
ENSG00000273711	1	2	2	2	1	0
ENSG00000119725	36	26	40	32	56	54
ENSG00000258891	3	0	2	2	2	1
ENSG00000270140	0	0	2	0	0	0
ENSG00000199472	0	0	0	0	0	0
ENSG00000100583	44	29	25	39	39	66
ENSG00000165555	34	21	18	41	44	43
ENSG00000168952	165	213	111	225	419	317
ENSG00000165355	1303	1091	1046	1123	1599	1451
ENSG00000289495	0	0	0	0	0	0
ENSG00000289208	0	0	1	0	0	1
ENSG00000092148	12417	10109	9254	13704	15719	14086
ENSG00000166170	3561	3158	2795	2743	3073	2831
ENSG00000126214	1235	954	1006	1227	1262	943
ENSG00000241494	246	165	201	242	301	350
ENSG00000207208	0	0	0	0	0	0
ENSG00000259161	0	0	0	0	0	0
ENSG00000240457	0	0	0	0	0	0
ENSG00000080824	77732	74581	63432	52934	60002	61408
ENSG00000078304	6771	6185	6274	6538	7854	8082
ENSG00000258827	0	0	0	0	0	0
ENSG00000258708	20	16	47	27	34	71
ENSG00000252746	0	0	0	0	0	0
ENSG00000207046	0	0	0	0	0	0
ENSG00000129514	2	0	0	0	0	0
ENSG00000011114	2353	2041	1802	2926	3442	2768
ENSG00000278396	7	11	5	10	4	5
ENSG00000187581	0	0	0	0	0	0
ENSG00000202306	0	0	0	0	0	0
ENSG00000252720	0	0	0	0	0	0
ENSG00000277826	0	0	0	0	0	0
ENSG00000175785	0	0	0	0	0	0
ENSG00000140067	0	0	0	0	0	0
ENSG00000239199	2	3	0	0	3	1
ENSG00000182521	0	0	0	0	0	0
ENSG00000133958	21	11	13	19	18	22
ENSG00000183032	102	131	23	40	33	14
ENSG00000266327	0	0	0	0	0	0
ENSG00000289687	0	0	0	0	0	2
ENSG00000156030	6088	4726	5153	6997	5728	6120
ENSG00000288931	0	0	0	0	0	0
ENSG00000202229	0	0	0	0	0	0
ENSG00000252347	0	0	0	0	0	0
ENSG00000092096	2927	2053	3577	4327	4448	3843
ENSG00000199157	0	0	0	0	0	0
ENSG00000215991	0	0	0	0	0	0
ENSG00000092067	23	16	4	71	115	17
ENSG00000200385	0	0	0	0	0	0
ENSG00000201431	0	0	0	0	0	0
ENSG00000259091	0	0	0	0	0	0
ENSG00000258696	0	0	0	0	0	0
ENSG00000259048	0	0	0	0	0	0
ENSG00000139865	0	0	0	0	0	0
ENSG00000278147	0	0	0	0	0	0
ENSG00000185246	1613	1100	1446	1360	1332	1296
ENSG00000212615	1	0	2	0	0	0
ENSG00000239043	0	0	0	0	0	0
ENSG00000100442	2368	2167	1988	2045	2616	2248
ENSG00000129534	4395	3910	4193	3594	3678	4943
ENSG00000187790	869	527	437	615	490	431
ENSG00000182545	0	2	1	1	0	0
ENSG00000258436	0	0	0	0	0	0
ENSG00000172717	5	8	2	3	0	1
ENSG00000289723	2	4	3	0	0	1
ENSG00000100532	460	482	372	453	561	459
ENSG00000200506	0	0	0	0	0	0
ENSG00000182218	8	7	5	12	16	4
ENSG00000036530	0	0	0	0	0	0
ENSG00000066629	0	0	0	1	2	0
ENSG00000199836	0	0	0	0	0	0
ENSG00000271198	12	22	14	19	26	40
ENSG00000242888	2	0	2	0	0	0
ENSG00000258693	0	1	0	0	0	0
ENSG00000258560	0	1	0	3	1	0
ENSG00000227729	0	2	1	6	0	2
ENSG00000242894	0	0	0	1	0	0
ENSG00000166183	0	0	0	0	2	0
ENSG00000207568	0	0	0	0	0	0
ENSG00000283165	0	0	0	0	0	0
ENSG00000066735	6	8	18	36	24	42
ENSG00000258824	7	5	3	5	14	9
ENSG00000272909	4	3	0	2	1	3
ENSG00000089775	399	331	335	538	504	476
ENSG00000179841	252	303	114	185	376	78
ENSG00000100714	8754	8339	6678	4581	4599	5066
ENSG00000100697	6880	4979	4558	5838	6781	5489
ENSG00000258893	1	0	0	0	0	0
ENSG00000252400	0	0	0	0	0	0
ENSG00000198805	7216	6914	6535	6182	6428	6411
ENSG00000258431	0	0	0	0	0	0
ENSG00000274818	2	6	15	7	9	13
ENSG00000287643	2	0	0	0	0	0
ENSG00000283857	0	0	0	0	0	0
ENSG00000259015	3	1	2	0	0	1
ENSG00000239544	0	0	0	0	0	0
ENSG00000165861	1581	1280	1450	2782	2989	2878
ENSG00000241487	0	0	0	0	0	0
ENSG00000119707	7538	5629	6134	5225	4753	5001
ENSG00000258448	1	0	0	7	0	2
ENSG00000259109	0	0	0	0	0	0
ENSG00000100767	207	111	208	277	274	192
ENSG00000252839	0	0	0	0	0	0
ENSG00000170468	1216	1224	917	803	849	820
ENSG00000100906	1540	1369	1519	1992	2429	2434
ENSG00000288928	4	7	4	22	15	12
ENSG00000151338	101	65	89	60	56	89
ENSG00000284118	0	0	0	0	0	0
ENSG00000155465	138	111	90	205	337	136
ENSG00000213928	84	31	53	130	76	60
ENSG00000234648	0	0	0	0	0	0
ENSG00000287991	0	0	0	0	0	0
ENSG00000229402	0	0	0	0	0	0
ENSG00000127152	2	2	0	10	8	4
ENSG00000092330	2693	2464	2412	2201	2583	2668
ENSG00000092098	75	38	58	60	47	47
ENSG00000212330	0	0	0	0	0	0
ENSG00000156381	987	919	766	631	609	467
ENSG00000266015	0	0	0	0	0	0
ENSG00000239224	0	0	0	0	0	0
ENSG00000089902	6186	5097	4906	5603	5844	6016
ENSG00000230988	2	0	1	0	1	0
ENSG00000202459	0	0	0	0	0	0
ENSG00000206969	0	0	0	0	0	0
ENSG00000166126	13	8	7	14	5	17
ENSG00000131323	1856	1658	1550	1320	1593	1689
ENSG00000151322	9	10	12	36	20	24
ENSG00000232070	5	0	2	0	0	0
ENSG00000251002	170	118	253	102	122	140
ENSG00000252424	0	0	0	0	0	0
ENSG00000213741	16948	15168	18030	17388	18857	24108
ENSG00000244270	0	0	0	0	0	0
ENSG00000276168	232	217	237	170	293	240
ENSG00000252919	0	0	0	0	1	0
ENSG00000165501	1157	1092	872	881	776	792
ENSG00000258568	37	16	28	31	41	52
ENSG00000278009	1	6	2	10	3	4
ENSG00000165502	8077	8120	7966	7435	10030	10423
ENSG00000168282	242	232	167	201	264	178
ENSG00000165506	993	997	945	736	801	987
ENSG00000258450	0	0	0	0	0	2
ENSG00000100479	1255	1249	1050	446	361	432
ENSG00000165516	1377	1238	1369	1704	1828	2069
ENSG00000080815	4429	3479	3823	5009	5987	5460
ENSG00000258643	0	0	0	0	0	0
ENSG00000198752	2227	2416	1440	2299	2813	1904
ENSG00000289598	0	0	0	0	0	0
ENSG00000258892	0	0	0	0	0	0
ENSG00000258485	2	0	0	0	0	0
ENSG00000126814	1389	1173	1007	930	940	823
ENSG00000258656	0	0	0	0	0	0
ENSG00000206870	0	0	0	0	0	0
ENSG00000139974	368	341	352	520	833	544
ENSG00000182107	1	0	4	0	0	2
ENSG00000151327	1000	937	784	888	1285	873
ENSG00000129460	1539	1398	1357	1085	1024	1363
ENSG00000252783	0	0	0	0	0	0
ENSG00000140030	503	336	298	684	850	478
ENSG00000100433	0	3	4	4	2	0
ENSG00000289973	0	0	0	0	0	0
ENSG00000277367	0	0	0	0	0	0
ENSG00000278143	0	0	0	0	0	0
ENSG00000222036	1	3	5	2	3	0
ENSG00000212612	0	0	0	0	0	0
ENSG00000286614	0	0	0	0	0	0
ENSG00000277128	1	0	0	0	0	0
ENSG00000277710	0	0	0	0	0	0
ENSG00000278594	6	0	2	5	3	4
ENSG00000196143	0	0	0	0	0	0
ENSG00000271632	0	0	0	0	0	0
ENSG00000277252	0	0	0	0	0	0
ENSG00000258781	0	0	0	0	0	0
ENSG00000285990	0	0	0	0	0	0
ENSG00000257310	0	0	0	0	0	0
ENSG00000277156	36	21	24	18	14	16
ENSG00000265154	0	0	0	1	0	0
ENSG00000199082	0	0	0	0	0	0
ENSG00000258904	2	1	1	5	0	4
ENSG00000283840	0	0	0	0	0	0
ENSG00000259052	0	0	0	0	0	0
ENSG00000197119	1184	1070	905	1330	1374	1528
ENSG00000258504	0	0	0	0	0	0
ENSG00000198984	1	0	0	0	0	0
ENSG00000243976	0	0	0	0	0	0
ENSG00000140107	0	0	0	0	0	0
ENSG00000258666	0	0	0	0	0	0
ENSG00000140105	3936	3546	3030	4141	4767	5231
ENSG00000258521	0	0	0	3	0	0
ENSG00000258581	6	2	2	5	12	0
ENSG00000258597	0	0	0	0	0	0
ENSG00000100811	9957	8633	8780	8133	8917	9900
ENSG00000290292	825	693	545	1593	1578	1471
ENSG00000275569	0	0	2	6	0	0
ENSG00000139946	1525	1131	1434	2007	2373	1937
ENSG00000100652	1	3	2	0	2	3
ENSG00000221060	0	0	0	0	0	0
ENSG00000198732	6	4	4	2	12	4
ENSG00000242071	7380	6688	7505	7227	7976	10870
ENSG00000270610	3	2	0	0	3	0
ENSG00000100678	2092	1773	1367	1369	1517	1072
ENSG00000215398	0	0	0	0	0	0
ENSG00000275002	0	0	0	0	0	0
ENSG00000290393	0	0	0	0	0	0
ENSG00000270433	0	0	0	0	0	0
ENSG00000187483	0	0	0	0	0	0
ENSG00000290676	0	0	0	0	0	0
ENSG00000258822	0	0	0	0	0	0
ENSG00000258625	0	0	0	0	0	0
ENSG00000188831	0	0	0	0	0	0
ENSG00000259158	0	0	0	0	0	0
ENSG00000290783	0	1	1	0	0	2
ENSG00000271968	0	0	0	0	0	0
ENSG00000259162	1	1	0	1	2	0
ENSG00000225766	0	0	0	0	0	0
ENSG00000257853	0	0	0	0	0	0
ENSG00000228294	0	0	0	0	0	0
ENSG00000185650	2175	2500	2577	2215	3899	2914
ENSG00000289626	0	0	0	0	0	0
ENSG00000196405	2109	1672	1911	1916	1689	2515
ENSG00000176290	0	0	0	0	0	0
ENSG00000176281	0	0	0	0	0	0
ENSG00000126821	2848	2233	2410	1698	2341	1588
ENSG00000290642	4	0	0	4	1	3
ENSG00000166090	2	0	0	0	0	0
ENSG00000278342	0	0	0	0	0	0
ENSG00000279286	0	2	0	0	0	0
ENSG00000133962	2	9	0	1	14	2
ENSG00000268295	5	3	2	1	2	5
ENSG00000258774	2	2	0	0	0	0
ENSG00000140092	12	14	19	92	225	42
ENSG00000100503	8110	6899	6181	5482	6905	5709
ENSG00000288855	0	0	0	0	0	0
ENSG00000131951	0	2	4	1	1	0
ENSG00000289098	0	0	0	0	0	0
ENSG00000252312	0	0	0	0	0	0
ENSG00000168350	215	179	180	231	235	184
ENSG00000100664	10042	8631	8874	6913	7505	8255
ENSG00000291313	0	0	0	0	0	0
ENSG00000186648	17	13	8	17	36	14
ENSG00000289536	0	3	2	7	0	14
ENSG00000211923	1	0	2	1	2	1
ENSG00000211924	4	4	3	6	3	1
ENSG00000290844	0	0	0	0	0	0
ENSG00000165617	90	147	37	128	218	80
ENSG00000197406	0	0	0	0	0	0
ENSG00000100749	3446	3196	3205	2069	1843	2242
ENSG00000185347	700	584	516	386	368	274
ENSG00000276240	0	0	0	0	0	0
ENSG00000185100	124	88	146	72	65	88
ENSG00000139915	9	0	20	14	2	18
ENSG00000251735	0	0	0	0	0	0
ENSG00000258392	0	0	0	0	0	0
ENSG00000244053	17	15	11	13	9	16
ENSG00000214903	0	0	0	0	0	0
ENSG00000263945	0	0	0	0	0	0
ENSG00000259117	0	0	0	0	0	0
ENSG00000258453	0	0	0	0	0	0
ENSG00000290703	0	0	0	0	0	0
ENSG00000100814	2758	2466	2709	2825	3237	4064
ENSG00000129474	132	76	178	69	50	106
ENSG00000100522	1219	1090	736	515	508	585
ENSG00000259049	0	0	0	0	0	0
ENSG00000073712	743	802	283	925	2085	511
